order_id,order_date,product_id,product_name,quantity,expected_delivery_date,actual_delivery_date,status,supplier_id,supplier
O001782,2026-05-24,P044,Coca-Cola Zero,24,2026-05-25,2026-05-25,delivered,SUP03,CBC (Central Bottling Company)
O001783,2026-05-24,P045,Sprite,24,2026-05-25,2026-05-25,delivered,SUP03,CBC (Central Bottling Company)
O001784,2026-05-24,P046,Tonic Water,48,2026-05-25,2026-05-25,delivered,SUP03,CBC (Central Bottling Company)
O001785,2026-05-24,P047,Soda Water,24,2026-05-25,2026-05-25,delivered,SUP03,CBC (Central Bottling Company)
O001786,2026-05-24,P048,Red Bull,48,2026-05-25,2026-05-25,delivered,SUP03,CBC (Central Bottling Company)
O001787,2026-05-24,P049,Ginger Beer,24,2026-05-25,2026-05-25,delivered,SUP03,CBC (Central Bottling Company)
O001788,2026-05-25,P025,Bacardi Carta Blanca,12,2026-05-26,2026-05-28,delayed,SUP01,Hakerem Distillers
O001789,2026-05-25,P027,Captain Morgan,12,2026-05-26,2026-05-26,delivered,SUP01,Hakerem Distillers
O001790,2026-05-25,P041,Prosecco,12,2026-05-26,2026-05-26,delivered,SUP01,Hakerem Distillers
O001791,2026-05-25,P042,Chardonnay,12,2026-05-26,2026-05-26,delivered,SUP01,Hakerem Distillers
O001792,2026-05-26,P001,Carlsberg,48,2026-05-27,2026-05-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001793,2026-05-26,P002,Heineken,24,2026-05-27,2026-05-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001794,2026-05-26,P003,Corona,24,2026-05-27,2026-05-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001795,2026-05-26,P004,Guinness,24,2026-05-27,2026-05-30,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O001796,2026-05-26,P005,Goldstar,24,2026-05-27,2026-05-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001797,2026-05-26,P007,Stella Artois,24,2026-05-27,2026-05-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001798,2026-05-26,P008,Erdinger,24,2026-05-27,2026-05-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001799,2026-05-26,K002,Tuborg 50L,1,2026-05-27,2026-05-29,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O001800,2026-05-26,K003,Carlsberg 30L,2,2026-05-27,2026-05-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001801,2026-05-26,K004,Malka 30L,3,2026-05-27,2026-05-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001802,2026-05-26,K005,Weihenstephan 30L,1,2026-05-27,2026-05-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001803,2026-05-27,P043,Coca-Cola,24,2026-05-28,2026-05-28,delivered,SUP03,CBC (Central Bottling Company)
O001804,2026-05-27,P044,Coca-Cola Zero,24,2026-05-28,2026-05-28,delivered,SUP03,CBC (Central Bottling Company)
O001805,2026-05-27,P045,Sprite,24,2026-05-28,2026-05-28,delivered,SUP03,CBC (Central Bottling Company)
O001806,2026-05-27,P047,Soda Water,24,2026-05-28,2026-05-28,delivered,SUP03,CBC (Central Bottling Company)
O001807,2026-05-27,P052,Lime Juice,6,2026-05-28,2026-05-28,delivered,SUP03,CBC (Central Bottling Company)
O001808,2026-05-28,P010,Tanqueray,12,2026-05-29,2026-05-29,delivered,SUP01,Hakerem Distillers
O001809,2026-05-28,P013,Gordon's,12,2026-05-29,2026-05-29,delivered,SUP01,Hakerem Distillers
O001810,2026-05-28,P014,Absolut,12,2026-05-29,2026-05-29,delivered,SUP01,Hakerem Distillers
O001811,2026-05-28,P019,Jameson,12,2026-05-29,2026-05-29,delivered,SUP01,Hakerem Distillers
O001812,2026-05-28,P022,Chivas Regal,12,2026-05-29,2026-05-29,delivered,SUP01,Hakerem Distillers
O001813,2026-05-28,P026,Havana Club 3,12,2026-05-29,2026-05-29,delivered,SUP01,Hakerem Distillers
O001814,2026-05-28,P029,Jose Cuervo,12,2026-05-29,2026-05-29,delivered,SUP01,Hakerem Distillers
O001815,2026-05-28,P031,Patron Silver,12,2026-05-29,2026-05-29,delivered,SUP01,Hakerem Distillers
O001816,2026-05-28,P033,Aperol,12,2026-05-29,2026-05-29,delivered,SUP01,Hakerem Distillers
O001817,2026-05-28,P036,Kahlua,12,2026-05-29,2026-05-29,delivered,SUP01,Hakerem Distillers
O001818,2026-05-28,P038,House Red Wine,12,2026-05-29,2026-05-29,delivered,SUP01,Hakerem Distillers
O001819,2026-05-28,P039,House White Wine,12,2026-05-29,2026-05-29,delivered,SUP01,Hakerem Distillers
O001820,2026-05-28,P041,Prosecco,12,2026-05-29,2026-05-30,delayed,SUP01,Hakerem Distillers
O001821,2026-05-29,P001,Carlsberg,24,2026-05-30,2026-05-30,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001822,2026-05-29,P002,Heineken,48,2026-05-30,2026-05-30,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001823,2026-05-29,P003,Corona,24,2026-05-30,2026-05-30,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001824,2026-05-29,P004,Guinness,24,2026-05-30,2026-05-30,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001825,2026-05-29,P005,Goldstar,24,2026-05-30,2026-05-30,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001826,2026-05-29,P006,Maccabee,24,2026-05-30,2026-05-30,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001827,2026-05-29,P007,Stella Artois,24,2026-05-30,2026-05-30,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001828,2026-05-29,K001,Carlsberg 50L,1,2026-05-30,2026-05-30,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001829,2026-05-29,K002,Tuborg 50L,1,2026-05-30,2026-05-30,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001830,2026-05-29,K003,Carlsberg 30L,3,2026-05-30,2026-05-30,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001831,2026-05-29,K004,Malka 30L,2,2026-05-30,2026-05-30,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001832,2026-05-29,K005,Weihenstephan 30L,1,2026-05-30,2026-05-30,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001833,2026-05-31,P043,Coca-Cola,72,2026-06-01,2026-06-01,delivered,SUP03,CBC (Central Bottling Company)
O001834,2026-05-31,P044,Coca-Cola Zero,48,2026-06-01,2026-06-01,delivered,SUP03,CBC (Central Bottling Company)
O001835,2026-05-31,P045,Sprite,24,2026-06-01,2026-06-01,delivered,SUP03,CBC (Central Bottling Company)
O001836,2026-05-31,P046,Tonic Water,48,2026-06-01,2026-06-01,delivered,SUP03,CBC (Central Bottling Company)
O001837,2026-05-31,P047,Soda Water,48,2026-06-01,2026-06-03,delayed,SUP03,CBC (Central Bottling Company)
O001838,2026-05-31,P048,Red Bull,24,2026-06-01,2026-06-01,delivered,SUP03,CBC (Central Bottling Company)
O001839,2026-05-31,P049,Ginger Beer,24,2026-06-01,2026-06-01,delivered,SUP03,CBC (Central Bottling Company)
O001840,2026-05-31,P054,Sugar Syrup,6,2026-06-01,2026-06-01,delivered,SUP03,CBC (Central Bottling Company)
O001841,2026-06-01,P025,Bacardi Carta Blanca,12,2026-06-02,2026-06-02,delivered,SUP01,Hakerem Distillers
O001842,2026-06-01,P035,Cointreau,12,2026-06-02,2026-06-02,delivered,SUP01,Hakerem Distillers
O001843,2026-06-01,P037,Martini Rosso,12,2026-06-02,2026-06-02,delivered,SUP01,Hakerem Distillers
O001844,2026-06-01,P038,House Red Wine,12,2026-06-02,2026-06-02,delivered,SUP01,Hakerem Distillers
O001845,2026-06-01,P039,House White Wine,12,2026-06-02,2026-06-02,delivered,SUP01,Hakerem Distillers
O001846,2026-06-01,P040,Rose Wine,12,2026-06-02,2026-06-02,delivered,SUP01,Hakerem Distillers
O001847,2026-06-01,P041,Prosecco,12,2026-06-02,2026-06-02,delivered,SUP01,Hakerem Distillers
O001848,2026-06-02,P001,Carlsberg,48,2026-06-03,2026-06-05,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O001849,2026-06-02,P002,Heineken,24,2026-06-03,2026-06-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001850,2026-06-02,P003,Corona,24,2026-06-03,2026-06-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001851,2026-06-02,P005,Goldstar,48,2026-06-03,2026-06-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001852,2026-06-02,P006,Maccabee,24,2026-06-03,2026-06-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001853,2026-06-02,P007,Stella Artois,24,2026-06-03,2026-06-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001854,2026-06-02,P008,Erdinger,24,2026-06-03,2026-06-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001855,2026-06-02,K001,Carlsberg 50L,2,2026-06-03,2026-06-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001856,2026-06-02,K002,Tuborg 50L,2,2026-06-03,2026-06-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001857,2026-06-02,K003,Carlsberg 30L,2,2026-06-03,2026-06-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001858,2026-06-02,K004,Malka 30L,2,2026-06-03,2026-06-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001859,2026-06-02,K005,Weihenstephan 30L,1,2026-06-03,2026-06-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001860,2026-06-03,P043,Coca-Cola,24,2026-06-04,2026-06-04,delivered,SUP03,CBC (Central Bottling Company)
O001861,2026-06-03,P044,Coca-Cola Zero,24,2026-06-04,2026-06-04,delivered,SUP03,CBC (Central Bottling Company)
O001862,2026-06-03,P045,Sprite,24,2026-06-04,2026-06-06,delayed,SUP03,CBC (Central Bottling Company)
O001863,2026-06-03,P046,Tonic Water,24,2026-06-04,2026-06-04,delivered,SUP03,CBC (Central Bottling Company)
O001864,2026-06-03,P048,Red Bull,24,2026-06-04,2026-06-04,delivered,SUP03,CBC (Central Bottling Company)
O001865,2026-06-03,P052,Lime Juice,6,2026-06-04,2026-06-05,delayed,SUP03,CBC (Central Bottling Company)
O001866,2026-06-04,P013,Gordon's,12,2026-06-05,2026-06-05,delivered,SUP01,Hakerem Distillers
O001867,2026-06-04,P014,Absolut,12,2026-06-05,2026-06-05,delivered,SUP01,Hakerem Distillers
O001868,2026-06-04,P025,Bacardi Carta Blanca,12,2026-06-05,2026-06-06,delayed,SUP01,Hakerem Distillers
O001869,2026-06-04,P033,Aperol,12,2026-06-05,2026-06-05,delivered,SUP01,Hakerem Distillers
O001870,2026-06-04,P041,Prosecco,12,2026-06-05,2026-06-05,delivered,SUP01,Hakerem Distillers
O001871,2026-06-05,P001,Carlsberg,48,2026-06-06,2026-06-07,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O001872,2026-06-05,P002,Heineken,24,2026-06-06,2026-06-06,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001873,2026-06-05,P003,Corona,48,2026-06-06,2026-06-07,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O001874,2026-06-05,P005,Goldstar,24,2026-06-06,2026-06-06,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001875,2026-06-05,P006,Maccabee,24,2026-06-06,2026-06-06,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001876,2026-06-05,P007,Stella Artois,24,2026-06-06,2026-06-06,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001877,2026-06-05,K001,Carlsberg 50L,2,2026-06-06,2026-06-06,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001878,2026-06-05,K002,Tuborg 50L,1,2026-06-06,2026-06-06,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001879,2026-06-05,K003,Carlsberg 30L,3,2026-06-06,2026-06-06,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001880,2026-06-05,K004,Malka 30L,2,2026-06-06,2026-06-06,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001881,2026-06-05,K005,Weihenstephan 30L,2,2026-06-06,2026-06-06,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001882,2026-06-07,P043,Coca-Cola,72,2026-06-08,2026-06-08,delivered,SUP03,CBC (Central Bottling Company)
O001883,2026-06-07,P044,Coca-Cola Zero,48,2026-06-08,2026-06-08,delivered,SUP03,CBC (Central Bottling Company)
O001884,2026-06-07,P045,Sprite,48,2026-06-08,2026-06-08,delivered,SUP03,CBC (Central Bottling Company)
O001885,2026-06-07,P046,Tonic Water,72,2026-06-08,2026-06-08,delivered,SUP03,CBC (Central Bottling Company)
O001886,2026-06-07,P047,Soda Water,72,2026-06-08,2026-06-08,delivered,SUP03,CBC (Central Bottling Company)
O001887,2026-06-07,P048,Red Bull,48,2026-06-08,2026-06-08,delivered,SUP03,CBC (Central Bottling Company)
O001888,2026-06-07,P049,Ginger Beer,24,2026-06-08,2026-06-08,delivered,SUP03,CBC (Central Bottling Company)
O001889,2026-06-07,P052,Lime Juice,6,2026-06-08,2026-06-08,delivered,SUP03,CBC (Central Bottling Company)
O001890,2026-06-07,P053,Lemon Juice,6,2026-06-08,2026-06-08,delivered,SUP03,CBC (Central Bottling Company)
O001891,2026-06-08,P009,Bombay Sapphire,12,2026-06-09,2026-06-09,delivered,SUP01,Hakerem Distillers
O001892,2026-06-08,P011,Hendrick's,12,2026-06-09,2026-06-09,delivered,SUP01,Hakerem Distillers
O001893,2026-06-08,P016,Grey Goose,12,2026-06-09,2026-06-09,delivered,SUP01,Hakerem Distillers
O001894,2026-06-08,P020,Jack Daniel's,12,2026-06-09,2026-06-09,delivered,SUP01,Hakerem Distillers
O001895,2026-06-08,P021,Johnnie Walker Black,12,2026-06-09,2026-06-09,delivered,SUP01,Hakerem Distillers
O001896,2026-06-08,P025,Bacardi Carta Blanca,12,2026-06-09,2026-06-09,delivered,SUP01,Hakerem Distillers
O001897,2026-06-08,P031,Patron Silver,12,2026-06-09,2026-06-09,delivered,SUP01,Hakerem Distillers
O001898,2026-06-08,P033,Aperol,12,2026-06-09,2026-06-09,delivered,SUP01,Hakerem Distillers
O001899,2026-06-08,P038,House Red Wine,24,2026-06-09,2026-06-09,delivered,SUP01,Hakerem Distillers
O001900,2026-06-08,P039,House White Wine,24,2026-06-09,2026-06-09,delivered,SUP01,Hakerem Distillers
O001901,2026-06-08,P041,Prosecco,12,2026-06-09,2026-06-10,delayed,SUP01,Hakerem Distillers
O001902,2026-06-09,P001,Carlsberg,24,2026-06-10,2026-06-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001903,2026-06-09,P002,Heineken,48,2026-06-10,2026-06-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001904,2026-06-09,P003,Corona,24,2026-06-10,2026-06-11,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O001905,2026-06-09,P004,Guinness,24,2026-06-10,2026-06-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001906,2026-06-09,P005,Goldstar,48,2026-06-10,2026-06-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001907,2026-06-09,P006,Maccabee,24,2026-06-10,2026-06-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001908,2026-06-09,P007,Stella Artois,24,2026-06-10,2026-06-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001909,2026-06-09,P008,Erdinger,24,2026-06-10,2026-06-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001910,2026-06-09,K001,Carlsberg 50L,2,2026-06-10,2026-06-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001911,2026-06-09,K002,Tuborg 50L,2,2026-06-10,2026-06-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001912,2026-06-09,K003,Carlsberg 30L,3,2026-06-10,2026-06-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001913,2026-06-09,K004,Malka 30L,3,2026-06-10,2026-06-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001914,2026-06-09,K005,Weihenstephan 30L,2,2026-06-10,2026-06-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001915,2026-06-10,P043,Coca-Cola,240,2026-06-11,2026-06-11,delivered,SUP03,CBC (Central Bottling Company)
O001916,2026-06-10,P044,Coca-Cola Zero,24,2026-06-11,2026-06-11,delivered,SUP03,CBC (Central Bottling Company)
O001917,2026-06-10,P045,Sprite,24,2026-06-11,2026-06-11,delivered,SUP03,CBC (Central Bottling Company)
O001918,2026-06-10,P046,Tonic Water,24,2026-06-11,2026-06-11,delivered,SUP03,CBC (Central Bottling Company)
O001919,2026-06-10,P047,Soda Water,24,2026-06-11,2026-06-11,delivered,SUP03,CBC (Central Bottling Company)
O001920,2026-06-10,P048,Red Bull,24,2026-06-11,2026-06-11,delivered,SUP03,CBC (Central Bottling Company)
O001921,2026-06-10,P055,Fresh Mint,6,2026-06-11,2026-06-11,delivered,SUP03,CBC (Central Bottling Company)
O001922,2026-06-11,P013,Gordon's,12,2026-06-12,2026-06-12,delivered,SUP01,Hakerem Distillers
O001923,2026-06-11,P014,Absolut,12,2026-06-12,2026-06-12,delivered,SUP01,Hakerem Distillers
O001924,2026-06-11,P034,Campari,12,2026-06-12,2026-06-12,delivered,SUP01,Hakerem Distillers
O001925,2026-06-11,P040,Rose Wine,12,2026-06-12,2026-06-12,delivered,SUP01,Hakerem Distillers
O001926,2026-06-11,P041,Prosecco,12,2026-06-12,2026-06-12,delivered,SUP01,Hakerem Distillers
O001927,2026-06-11,P042,Chardonnay,12,2026-06-12,2026-06-13,delayed,SUP01,Hakerem Distillers
O001928,2026-06-12,P001,Carlsberg,48,2026-06-13,2026-06-13,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001929,2026-06-12,P002,Heineken,24,2026-06-13,2026-06-13,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001930,2026-06-12,P003,Corona,24,2026-06-13,2026-06-13,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001931,2026-06-12,P004,Guinness,24,2026-06-13,2026-06-13,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001932,2026-06-12,P005,Goldstar,24,2026-06-13,2026-06-13,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001933,2026-06-12,P007,Stella Artois,24,2026-06-13,2026-06-13,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001934,2026-06-12,K001,Carlsberg 50L,2,2026-06-13,2026-06-13,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001935,2026-06-12,K002,Tuborg 50L,1,2026-06-13,2026-06-13,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001936,2026-06-12,K003,Carlsberg 30L,3,2026-06-13,2026-06-13,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001937,2026-06-12,K004,Malka 30L,2,2026-06-13,2026-06-13,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001938,2026-06-12,K005,Weihenstephan 30L,2,2026-06-13,2026-06-13,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001939,2026-06-14,P044,Coca-Cola Zero,48,2026-06-15,2026-06-15,delivered,SUP03,CBC (Central Bottling Company)
O001940,2026-06-14,P045,Sprite,24,2026-06-15,2026-06-15,delivered,SUP03,CBC (Central Bottling Company)
O001941,2026-06-14,P046,Tonic Water,48,2026-06-15,2026-06-15,delivered,SUP03,CBC (Central Bottling Company)
O001942,2026-06-14,P047,Soda Water,24,2026-06-15,2026-06-15,delivered,SUP03,CBC (Central Bottling Company)
O001943,2026-06-14,P048,Red Bull,24,2026-06-15,2026-06-15,delivered,SUP03,CBC (Central Bottling Company)
O001944,2026-06-14,P049,Ginger Beer,24,2026-06-15,2026-06-17,delayed,SUP03,CBC (Central Bottling Company)
O001945,2026-06-14,P052,Lime Juice,6,2026-06-15,2026-06-15,delivered,SUP03,CBC (Central Bottling Company)
O001946,2026-06-14,P054,Sugar Syrup,6,2026-06-15,2026-06-17,delayed,SUP03,CBC (Central Bottling Company)
O001947,2026-06-15,P009,Bombay Sapphire,12,2026-06-16,2026-06-16,delivered,SUP01,Hakerem Distillers
O001948,2026-06-15,P019,Jameson,12,2026-06-16,2026-06-16,delivered,SUP01,Hakerem Distillers
O001949,2026-06-15,P025,Bacardi Carta Blanca,12,2026-06-16,2026-06-16,delivered,SUP01,Hakerem Distillers
O001950,2026-06-15,P031,Patron Silver,12,2026-06-16,2026-06-16,delivered,SUP01,Hakerem Distillers
O001951,2026-06-15,P033,Aperol,12,2026-06-16,2026-06-16,delivered,SUP01,Hakerem Distillers
O001952,2026-06-15,P038,House Red Wine,12,2026-06-16,2026-06-16,delivered,SUP01,Hakerem Distillers
O001953,2026-06-15,P039,House White Wine,12,2026-06-16,2026-06-16,delivered,SUP01,Hakerem Distillers
O001954,2026-06-15,P041,Prosecco,12,2026-06-16,2026-06-16,delivered,SUP01,Hakerem Distillers
O001955,2026-06-16,P001,Carlsberg,48,2026-06-17,2026-06-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001956,2026-06-16,P002,Heineken,48,2026-06-17,2026-06-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001957,2026-06-16,P003,Corona,48,2026-06-17,2026-06-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001958,2026-06-16,P005,Goldstar,48,2026-06-17,2026-06-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001959,2026-06-16,P006,Maccabee,24,2026-06-17,2026-06-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001960,2026-06-16,P007,Stella Artois,24,2026-06-17,2026-06-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001961,2026-06-16,P008,Erdinger,24,2026-06-17,2026-06-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001962,2026-06-16,K001,Carlsberg 50L,3,2026-06-17,2026-06-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001963,2026-06-16,K002,Tuborg 50L,2,2026-06-17,2026-06-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001964,2026-06-16,K003,Carlsberg 30L,7,2026-06-17,2026-06-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001965,2026-06-16,K004,Malka 30L,3,2026-06-17,2026-06-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001966,2026-06-16,K005,Weihenstephan 30L,2,2026-06-17,2026-06-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001967,2026-06-17,P044,Coca-Cola Zero,24,2026-06-18,2026-06-18,delivered,SUP03,CBC (Central Bottling Company)
O001968,2026-06-17,P045,Sprite,48,2026-06-18,2026-06-20,delayed,SUP03,CBC (Central Bottling Company)
O001969,2026-06-17,P046,Tonic Water,24,2026-06-18,2026-06-18,delivered,SUP03,CBC (Central Bottling Company)
O001970,2026-06-17,P047,Soda Water,48,2026-06-18,2026-06-18,delivered,SUP03,CBC (Central Bottling Company)
O001971,2026-06-17,P048,Red Bull,24,2026-06-18,2026-06-18,delivered,SUP03,CBC (Central Bottling Company)
O001972,2026-06-18,P013,Gordon's,12,2026-06-19,2026-06-19,delivered,SUP01,Hakerem Distillers
O001973,2026-06-18,P014,Absolut,12,2026-06-19,2026-06-19,delivered,SUP01,Hakerem Distillers
O001974,2026-06-18,P025,Bacardi Carta Blanca,12,2026-06-19,2026-06-19,delivered,SUP01,Hakerem Distillers
O001975,2026-06-18,P029,Jose Cuervo,12,2026-06-19,2026-06-19,delivered,SUP01,Hakerem Distillers
O001976,2026-06-18,P033,Aperol,12,2026-06-19,2026-06-19,delivered,SUP01,Hakerem Distillers
O001977,2026-06-18,P035,Cointreau,12,2026-06-19,2026-06-19,delivered,SUP01,Hakerem Distillers
O001978,2026-06-18,P036,Kahlua,12,2026-06-19,2026-06-19,delivered,SUP01,Hakerem Distillers
O001979,2026-06-18,P038,House Red Wine,12,2026-06-19,2026-06-19,delivered,SUP01,Hakerem Distillers
O001980,2026-06-18,P039,House White Wine,12,2026-06-19,2026-06-19,delivered,SUP01,Hakerem Distillers
O001981,2026-06-18,P041,Prosecco,12,2026-06-19,2026-06-19,delivered,SUP01,Hakerem Distillers
O001982,2026-06-19,P001,Carlsberg,48,2026-06-20,2026-06-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001983,2026-06-19,P002,Heineken,48,2026-06-20,2026-06-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001984,2026-06-19,P003,Corona,24,2026-06-20,,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O001985,2026-06-19,P004,Guinness,24,2026-06-20,2026-06-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001986,2026-06-19,P005,Goldstar,48,2026-06-20,2026-06-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001987,2026-06-19,P006,Maccabee,24,2026-06-20,2026-06-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001988,2026-06-19,P007,Stella Artois,24,2026-06-20,2026-06-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001989,2026-06-19,K001,Carlsberg 50L,2,2026-06-20,2026-06-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O001990,2026-06-19,K002,Tuborg 50L,2,2026-06-20,2026-06-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
