sale_id,date,item_type,item_id,item_name,category,units_sold,lost_sales_due_to_stockout,revenue
SALE0015031,2026-05-10,product,P047,Soda Water,soft_drink,3,0,36.0
SALE0015032,2026-05-10,product,P048,Red Bull,soft_drink,4,0,80.0
SALE0015033,2026-05-10,product,P049,Ginger Beer,soft_drink,2,0,32.0
SALE0015034,2026-05-10,product,K001,Carlsberg 50L,draught_beer,46,0,1472
SALE0015035,2026-05-10,product,K002,Tuborg 50L,draught_beer,38,0,1216
SALE0015036,2026-05-10,product,K003,Carlsberg 30L,draught_beer,35,0,1120
SALE0015037,2026-05-10,product,K004,Malka 30L,draught_beer,43,0,1376
SALE0015038,2026-05-10,product,K005,Weihenstephan 30L,draught_beer,23,0,736
SALE0015039,2026-05-11,cocktail,C001,Aperol Spritz,cocktail,21,0,966
SALE0015040,2026-05-11,cocktail,C002,Margarita,cocktail,10,0,500
SALE0015041,2026-05-11,cocktail,C003,Negroni,cocktail,7,0,364
SALE0015042,2026-05-11,cocktail,C004,Mojito,cocktail,13,0,624
SALE0015043,2026-05-11,cocktail,C005,Espresso Martini,cocktail,9,0,486
SALE0015044,2026-05-11,cocktail,C006,Gin & Tonic,cocktail,7,0,294
SALE0015045,2026-05-11,cocktail,C007,Long Island Iced Tea,cocktail,3,0,174
SALE0015046,2026-05-11,product,P001,Carlsberg,beer,6,0,144.0
SALE0015047,2026-05-11,product,P002,Heineken,beer,8,0,200.0
SALE0015048,2026-05-11,product,P003,Corona,beer,8,0,216.0
SALE0015049,2026-05-11,product,P004,Guinness,beer,3,0,87.0
SALE0015050,2026-05-11,product,P005,Goldstar,beer,5,0,115.0
SALE0015051,2026-05-11,product,P006,Maccabee,beer,3,0,69.0
SALE0015052,2026-05-11,product,P007,Stella Artois,beer,2,0,52.0
SALE0015053,2026-05-11,product,P008,Erdinger,beer,1,0,29.0
SALE0015054,2026-05-11,product,P009,Bombay Sapphire,gin,2,0,70
SALE0015055,2026-05-11,product,P010,Tanqueray,gin,3,0,120
SALE0015056,2026-05-11,product,P011,Hendrick's,gin,2,0,100
SALE0015057,2026-05-11,product,P012,Beefeater,gin,1,0,35
SALE0015058,2026-05-11,product,P013,Gordon's,gin,4,0,120
SALE0015059,2026-05-11,product,P014,Absolut,vodka,8,0,280
SALE0015060,2026-05-11,product,P015,Finlandia,vodka,1,0,30
SALE0015061,2026-05-11,product,P016,Grey Goose,vodka,2,0,120
SALE0015062,2026-05-11,product,P017,Belvedere,vodka,1,0,55
SALE0015063,2026-05-11,product,P018,Stolichnaya,vodka,2,0,60
SALE0015064,2026-05-11,product,P019,Jameson,whiskey,6,0,240
SALE0015065,2026-05-11,product,P020,Jack Daniel's,whiskey,7,0,280
SALE0015066,2026-05-11,product,P021,Johnnie Walker Black,whiskey,3,0,150
SALE0015067,2026-05-11,product,P022,Chivas Regal,whiskey,3,0,135
SALE0015068,2026-05-11,product,P023,Maker's Mark,whiskey,2,0,100
SALE0015069,2026-05-11,product,P024,Glenfiddich 12,whiskey,2,0,130
SALE0015070,2026-05-11,product,P025,Bacardi Carta Blanca,rum,3,0,90
SALE0015071,2026-05-11,product,P026,Havana Club 3,rum,2,0,70
SALE0015072,2026-05-11,product,P027,Captain Morgan,rum,2,0,70
SALE0015073,2026-05-11,product,P029,Jose Cuervo,tequila,2,0,70
SALE0015074,2026-05-11,product,P030,Olmeca Blanco,tequila,2,0,70
SALE0015075,2026-05-11,product,P031,Patron Silver,tequila,2,0,140
SALE0015076,2026-05-11,product,P032,Don Julio Blanco,tequila,2,0,140
SALE0015077,2026-05-11,product,P033,Aperol,aperitif,1,0,30
SALE0015078,2026-05-11,product,P034,Campari,aperitif,3,0,105
SALE0015079,2026-05-11,product,P035,Cointreau,liqueur,1,0,45
SALE0015080,2026-05-11,product,P036,Kahlua,liqueur,2,0,80
SALE0015081,2026-05-11,product,P037,Martini Rosso,vermouth,1,0,25
SALE0015082,2026-05-11,product,P038,House Red Wine,wine,6,0,300
SALE0015083,2026-05-11,product,P039,House White Wine,wine,10,0,500
SALE0015084,2026-05-11,product,P040,Rose Wine,wine,5,0,250
SALE0015085,2026-05-11,product,P041,Prosecco,wine,4,0,220
SALE0015086,2026-05-11,product,P042,Chardonnay,wine,1,0,65
SALE0015087,2026-05-11,product,P043,Coca-Cola,soft_drink,10,0,140.0
SALE0015088,2026-05-11,product,P044,Coca-Cola Zero,soft_drink,6,0,84.0
SALE0015089,2026-05-11,product,P045,Sprite,soft_drink,3,0,42.0
SALE0015090,2026-05-11,product,P046,Tonic Water,soft_drink,3,0,42.0
SALE0015091,2026-05-11,product,P047,Soda Water,soft_drink,3,0,36.0
SALE0015092,2026-05-11,product,P048,Red Bull,soft_drink,4,0,80.0
SALE0015093,2026-05-11,product,P049,Ginger Beer,soft_drink,2,0,32.0
SALE0015094,2026-05-11,product,K001,Carlsberg 50L,draught_beer,54,0,1728
SALE0015095,2026-05-11,product,K002,Tuborg 50L,draught_beer,31,0,992
SALE0015096,2026-05-11,product,K003,Carlsberg 30L,draught_beer,30,0,960
SALE0015097,2026-05-11,product,K004,Malka 30L,draught_beer,19,0,608
SALE0015098,2026-05-11,product,K005,Weihenstephan 30L,draught_beer,26,0,832
SALE0015099,2026-05-12,cocktail,C001,Aperol Spritz,cocktail,8,0,368
SALE0015100,2026-05-12,cocktail,C002,Margarita,cocktail,11,0,550
SALE0015101,2026-05-12,cocktail,C003,Negroni,cocktail,7,0,364
SALE0015102,2026-05-12,cocktail,C004,Mojito,cocktail,10,0,480
SALE0015103,2026-05-12,cocktail,C005,Espresso Martini,cocktail,7,0,378
SALE0015104,2026-05-12,cocktail,C006,Gin & Tonic,cocktail,10,0,420
SALE0015105,2026-05-12,cocktail,C007,Long Island Iced Tea,cocktail,3,0,174
SALE0015106,2026-05-12,product,P001,Carlsberg,beer,10,0,240.0
SALE0015107,2026-05-12,product,P002,Heineken,beer,1,0,25.0
SALE0015108,2026-05-12,product,P003,Corona,beer,3,0,81.0
SALE0015109,2026-05-12,product,P004,Guinness,beer,2,0,58.0
SALE0015110,2026-05-12,product,P005,Goldstar,beer,5,0,115.0
SALE0015111,2026-05-12,product,P006,Maccabee,beer,1,0,23.0
SALE0015112,2026-05-12,product,P007,Stella Artois,beer,7,0,182.0
SALE0015113,2026-05-12,product,P008,Erdinger,beer,3,0,87.0
SALE0015114,2026-05-12,product,P009,Bombay Sapphire,gin,2,0,70
SALE0015115,2026-05-12,product,P010,Tanqueray,gin,1,0,40
SALE0015116,2026-05-12,product,P011,Hendrick's,gin,2,0,100
SALE0015117,2026-05-12,product,P012,Beefeater,gin,2,0,70
SALE0015118,2026-05-12,product,P013,Gordon's,gin,3,0,90
SALE0015119,2026-05-12,product,P014,Absolut,vodka,4,0,140
SALE0015120,2026-05-12,product,P015,Finlandia,vodka,1,0,30
SALE0015121,2026-05-12,product,P016,Grey Goose,vodka,2,0,120
SALE0015122,2026-05-12,product,P017,Belvedere,vodka,2,0,110
SALE0015123,2026-05-12,product,P018,Stolichnaya,vodka,1,0,30
SALE0015124,2026-05-12,product,P019,Jameson,whiskey,3,0,120
SALE0015125,2026-05-12,product,P020,Jack Daniel's,whiskey,9,0,360
SALE0015126,2026-05-12,product,P021,Johnnie Walker Black,whiskey,2,0,100
SALE0015127,2026-05-12,product,P022,Chivas Regal,whiskey,2,0,90
SALE0015128,2026-05-12,product,P023,Maker's Mark,whiskey,1,0,50
SALE0015129,2026-05-12,product,P024,Glenfiddich 12,whiskey,2,0,130
SALE0015130,2026-05-12,product,P025,Bacardi Carta Blanca,rum,3,0,90
SALE0015131,2026-05-12,product,P026,Havana Club 3,rum,1,0,35
SALE0015132,2026-05-12,product,P027,Captain Morgan,rum,2,0,70
SALE0015133,2026-05-12,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0015134,2026-05-12,product,P029,Jose Cuervo,tequila,1,0,35
SALE0015135,2026-05-12,product,P030,Olmeca Blanco,tequila,2,0,70
SALE0015136,2026-05-12,product,P031,Patron Silver,tequila,3,0,210
SALE0015137,2026-05-12,product,P032,Don Julio Blanco,tequila,1,0,70
SALE0015138,2026-05-12,product,P033,Aperol,aperitif,2,0,60
SALE0015139,2026-05-12,product,P034,Campari,aperitif,2,0,70
SALE0015140,2026-05-12,product,P035,Cointreau,liqueur,1,0,45
SALE0015141,2026-05-12,product,P036,Kahlua,liqueur,1,0,40
SALE0015142,2026-05-12,product,P038,House Red Wine,wine,5,0,250
SALE0015143,2026-05-12,product,P039,House White Wine,wine,7,0,350
SALE0015144,2026-05-12,product,P040,Rose Wine,wine,3,0,150
SALE0015145,2026-05-12,product,P041,Prosecco,wine,2,0,110
SALE0015146,2026-05-12,product,P042,Chardonnay,wine,3,0,195
SALE0015147,2026-05-12,product,P043,Coca-Cola,soft_drink,5,0,70.0
SALE0015148,2026-05-12,product,P044,Coca-Cola Zero,soft_drink,5,0,70.0
SALE0015149,2026-05-12,product,P045,Sprite,soft_drink,6,0,84.0
SALE0015150,2026-05-12,product,P046,Tonic Water,soft_drink,3,0,42.0
SALE0015151,2026-05-12,product,P047,Soda Water,soft_drink,3,0,36.0
SALE0015152,2026-05-12,product,P048,Red Bull,soft_drink,4,0,80.0
SALE0015153,2026-05-12,product,P049,Ginger Beer,soft_drink,1,0,16.0
SALE0015154,2026-05-12,product,K001,Carlsberg 50L,draught_beer,39,0,1248
SALE0015155,2026-05-12,product,K002,Tuborg 50L,draught_beer,38,0,1216
SALE0015156,2026-05-12,product,K003,Carlsberg 30L,draught_beer,23,0,736
SALE0015157,2026-05-12,product,K004,Malka 30L,draught_beer,25,0,800
SALE0015158,2026-05-12,product,K005,Weihenstephan 30L,draught_beer,20,0,640
SALE0015159,2026-05-13,cocktail,C001,Aperol Spritz,cocktail,17,0,782
SALE0015160,2026-05-13,cocktail,C002,Margarita,cocktail,11,0,550
SALE0015161,2026-05-13,cocktail,C003,Negroni,cocktail,5,0,260
SALE0015162,2026-05-13,cocktail,C004,Mojito,cocktail,22,0,1056
SALE0015163,2026-05-13,cocktail,C005,Espresso Martini,cocktail,7,0,378
SALE0015164,2026-05-13,cocktail,C006,Gin & Tonic,cocktail,6,0,252
SALE0015165,2026-05-13,cocktail,C007,Long Island Iced Tea,cocktail,5,0,290
SALE0015166,2026-05-13,product,P001,Carlsberg,beer,10,0,240.0
SALE0015167,2026-05-13,product,P002,Heineken,beer,7,0,175.0
SALE0015168,2026-05-13,product,P003,Corona,beer,9,0,243.0
SALE0015169,2026-05-13,product,P004,Guinness,beer,4,0,116.0
SALE0015170,2026-05-13,product,P005,Goldstar,beer,9,0,207.0
SALE0015171,2026-05-13,product,P006,Maccabee,beer,5,0,115.0
SALE0015172,2026-05-13,product,P007,Stella Artois,beer,5,0,130.0
SALE0015173,2026-05-13,product,P008,Erdinger,beer,3,0,87.0
SALE0015174,2026-05-13,product,P009,Bombay Sapphire,gin,3,0,105
SALE0015175,2026-05-13,product,P010,Tanqueray,gin,3,0,120
SALE0015176,2026-05-13,product,P011,Hendrick's,gin,2,0,100
SALE0015177,2026-05-13,product,P012,Beefeater,gin,1,0,35
SALE0015178,2026-05-13,product,P013,Gordon's,gin,6,0,180
SALE0015179,2026-05-13,product,P014,Absolut,vodka,6,0,210
SALE0015180,2026-05-13,product,P015,Finlandia,vodka,2,0,60
SALE0015181,2026-05-13,product,P016,Grey Goose,vodka,2,0,120
SALE0015182,2026-05-13,product,P017,Belvedere,vodka,1,0,55
SALE0015183,2026-05-13,product,P018,Stolichnaya,vodka,1,0,30
SALE0015184,2026-05-13,product,P019,Jameson,whiskey,7,0,280
SALE0015185,2026-05-13,product,P020,Jack Daniel's,whiskey,5,0,200
SALE0015186,2026-05-13,product,P021,Johnnie Walker Black,whiskey,3,0,150
SALE0015187,2026-05-13,product,P022,Chivas Regal,whiskey,2,0,90
SALE0015188,2026-05-13,product,P023,Maker's Mark,whiskey,2,0,100
SALE0015189,2026-05-13,product,P024,Glenfiddich 12,whiskey,2,0,130
SALE0015190,2026-05-13,product,P025,Bacardi Carta Blanca,rum,4,0,120
SALE0015191,2026-05-13,product,P026,Havana Club 3,rum,2,0,70
SALE0015192,2026-05-13,product,P027,Captain Morgan,rum,2,0,70
SALE0015193,2026-05-13,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0015194,2026-05-13,product,P029,Jose Cuervo,tequila,2,0,70
SALE0015195,2026-05-13,product,P030,Olmeca Blanco,tequila,2,0,70
SALE0015196,2026-05-13,product,P031,Patron Silver,tequila,2,0,140
SALE0015197,2026-05-13,product,P032,Don Julio Blanco,tequila,1,0,70
SALE0015198,2026-05-13,product,P033,Aperol,aperitif,4,0,120
SALE0015199,2026-05-13,product,P034,Campari,aperitif,3,0,105
SALE0015200,2026-05-13,product,P035,Cointreau,liqueur,1,0,45
SALE0015201,2026-05-13,product,P036,Kahlua,liqueur,2,0,80
SALE0015202,2026-05-13,product,P037,Martini Rosso,vermouth,1,0,25
SALE0015203,2026-05-13,product,P038,House Red Wine,wine,6,0,300
SALE0015204,2026-05-13,product,P039,House White Wine,wine,9,0,450
SALE0015205,2026-05-13,product,P040,Rose Wine,wine,4,0,200
SALE0015206,2026-05-13,product,P041,Prosecco,wine,5,0,275
SALE0015207,2026-05-13,product,P042,Chardonnay,wine,2,0,130
SALE0015208,2026-05-13,product,P043,Coca-Cola,soft_drink,5,1,70.0
SALE0015209,2026-05-13,product,P044,Coca-Cola Zero,soft_drink,6,0,84.0
SALE0015210,2026-05-13,product,P045,Sprite,soft_drink,8,0,112.0
SALE0015211,2026-05-13,product,P046,Tonic Water,soft_drink,4,0,56.0
SALE0015212,2026-05-13,product,P047,Soda Water,soft_drink,4,0,48.0
SALE0015213,2026-05-13,product,P048,Red Bull,soft_drink,6,0,120.0
SALE0015214,2026-05-13,product,P049,Ginger Beer,soft_drink,2,0,32.0
SALE0015215,2026-05-13,product,K001,Carlsberg 50L,draught_beer,77,0,2464
SALE0015216,2026-05-13,product,K002,Tuborg 50L,draught_beer,39,0,1248
SALE0015217,2026-05-13,product,K003,Carlsberg 30L,draught_beer,37,0,1184
SALE0015218,2026-05-13,product,K004,Malka 30L,draught_beer,45,0,1440
SALE0015219,2026-05-13,product,K005,Weihenstephan 30L,draught_beer,21,0,672
SALE0015220,2026-05-14,cocktail,C001,Aperol Spritz,cocktail,37,0,1702
SALE0015221,2026-05-14,cocktail,C002,Margarita,cocktail,18,0,900
SALE0015222,2026-05-14,cocktail,C003,Negroni,cocktail,11,0,572
SALE0015223,2026-05-14,cocktail,C004,Mojito,cocktail,27,0,1296
SALE0015224,2026-05-14,cocktail,C005,Espresso Martini,cocktail,18,0,972
SALE0015225,2026-05-14,cocktail,C006,Gin & Tonic,cocktail,17,0,714
SALE0015226,2026-05-14,cocktail,C007,Long Island Iced Tea,cocktail,7,0,406
SALE0015227,2026-05-14,product,P001,Carlsberg,beer,16,0,384.0
SALE0015228,2026-05-14,product,P002,Heineken,beer,14,0,350.0
SALE0015229,2026-05-14,product,P003,Corona,beer,11,0,297.0
SALE0015230,2026-05-14,product,P004,Guinness,beer,6,0,174.0
SALE0015231,2026-05-14,product,P005,Goldstar,beer,11,0,253.0
SALE0015232,2026-05-14,product,P006,Maccabee,beer,7,0,161.0
SALE0015233,2026-05-14,product,P007,Stella Artois,beer,7,0,182.0
SALE0015234,2026-05-14,product,P008,Erdinger,beer,5,0,145.0
SALE0015235,2026-05-14,product,P009,Bombay Sapphire,gin,4,0,140
SALE0015236,2026-05-14,product,P010,Tanqueray,gin,4,0,160
SALE0015237,2026-05-14,product,P011,Hendrick's,gin,4,0,200
SALE0015238,2026-05-14,product,P012,Beefeater,gin,2,0,70
SALE0015239,2026-05-14,product,P013,Gordon's,gin,5,0,150
SALE0015240,2026-05-14,product,P014,Absolut,vodka,9,0,315
SALE0015241,2026-05-14,product,P015,Finlandia,vodka,2,0,60
SALE0015242,2026-05-14,product,P016,Grey Goose,vodka,5,0,300
SALE0015243,2026-05-14,product,P017,Belvedere,vodka,2,0,110
SALE0015244,2026-05-14,product,P018,Stolichnaya,vodka,2,0,60
SALE0015245,2026-05-14,product,P019,Jameson,whiskey,9,0,360
SALE0015246,2026-05-14,product,P020,Jack Daniel's,whiskey,9,0,360
SALE0015247,2026-05-14,product,P021,Johnnie Walker Black,whiskey,6,0,300
SALE0015248,2026-05-14,product,P022,Chivas Regal,whiskey,4,0,180
SALE0015249,2026-05-14,product,P023,Maker's Mark,whiskey,2,0,100
SALE0015250,2026-05-14,product,P024,Glenfiddich 12,whiskey,2,0,130
SALE0015251,2026-05-14,product,P025,Bacardi Carta Blanca,rum,6,0,180
SALE0015252,2026-05-14,product,P026,Havana Club 3,rum,4,0,140
SALE0015253,2026-05-14,product,P027,Captain Morgan,rum,5,0,175
SALE0015254,2026-05-14,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0015255,2026-05-14,product,P029,Jose Cuervo,tequila,4,0,140
SALE0015256,2026-05-14,product,P030,Olmeca Blanco,tequila,2,0,70
SALE0015257,2026-05-14,product,P031,Patron Silver,tequila,5,0,350
SALE0015258,2026-05-14,product,P032,Don Julio Blanco,tequila,3,0,210
SALE0015259,2026-05-14,product,P033,Aperol,aperitif,4,0,120
SALE0015260,2026-05-14,product,P034,Campari,aperitif,4,0,140
SALE0015261,2026-05-14,product,P035,Cointreau,liqueur,1,0,45
SALE0015262,2026-05-14,product,P036,Kahlua,liqueur,3,0,120
SALE0015263,2026-05-14,product,P037,Martini Rosso,vermouth,1,0,25
SALE0015264,2026-05-14,product,P038,House Red Wine,wine,13,0,650
SALE0015265,2026-05-14,product,P039,House White Wine,wine,12,0,600
SALE0015266,2026-05-14,product,P040,Rose Wine,wine,7,0,350
SALE0015267,2026-05-14,product,P041,Prosecco,wine,5,0,275
SALE0015268,2026-05-14,product,P042,Chardonnay,wine,4,0,260
SALE0015269,2026-05-14,product,P043,Coca-Cola,soft_drink,15,0,210.0
SALE0015270,2026-05-14,product,P044,Coca-Cola Zero,soft_drink,10,0,140.0
SALE0015271,2026-05-14,product,P045,Sprite,soft_drink,10,0,140.0
SALE0015272,2026-05-14,product,P046,Tonic Water,soft_drink,7,0,98.0
SALE0015273,2026-05-14,product,P047,Soda Water,soft_drink,7,0,84.0
SALE0015274,2026-05-14,product,P048,Red Bull,soft_drink,8,0,160.0
SALE0015275,2026-05-14,product,P049,Ginger Beer,soft_drink,4,0,64.0
SALE0015276,2026-05-14,product,K001,Carlsberg 50L,draught_beer,88,0,2816
SALE0015277,2026-05-14,product,K002,Tuborg 50L,draught_beer,47,0,1504
SALE0015278,2026-05-14,product,K003,Carlsberg 30L,draught_beer,87,0,2784
SALE0015279,2026-05-14,product,K004,Malka 30L,draught_beer,60,0,1920
SALE0015280,2026-05-14,product,K005,Weihenstephan 30L,draught_beer,26,0,832
SALE0015281,2026-05-15,cocktail,C001,Aperol Spritz,cocktail,31,0,1426
SALE0015282,2026-05-15,cocktail,C002,Margarita,cocktail,22,0,1100
SALE0015283,2026-05-15,cocktail,C003,Negroni,cocktail,14,0,728
SALE0015284,2026-05-15,cocktail,C004,Mojito,cocktail,25,0,1200
SALE0015285,2026-05-15,cocktail,C005,Espresso Martini,cocktail,17,0,918
SALE0015286,2026-05-15,cocktail,C006,Gin & Tonic,cocktail,13,0,546
SALE0015287,2026-05-15,cocktail,C007,Long Island Iced Tea,cocktail,9,0,522
SALE0015288,2026-05-15,product,P001,Carlsberg,beer,17,0,408.0
SALE0015289,2026-05-15,product,P002,Heineken,beer,10,0,250.0
SALE0015290,2026-05-15,product,P003,Corona,beer,10,0,270.0
SALE0015291,2026-05-15,product,P004,Guinness,beer,6,0,174.0
SALE0015292,2026-05-15,product,P005,Goldstar,beer,12,0,276.0
SALE0015293,2026-05-15,product,P006,Maccabee,beer,7,0,161.0
SALE0015294,2026-05-15,product,P007,Stella Artois,beer,10,0,260.0
SALE0015295,2026-05-15,product,P008,Erdinger,beer,5,0,145.0
SALE0015296,2026-05-15,product,P009,Bombay Sapphire,gin,8,0,280
SALE0015297,2026-05-15,product,P010,Tanqueray,gin,4,0,160
SALE0015298,2026-05-15,product,P011,Hendrick's,gin,4,0,200
SALE0015299,2026-05-15,product,P012,Beefeater,gin,2,0,70
SALE0015300,2026-05-15,product,P013,Gordon's,gin,9,0,270
SALE0015301,2026-05-15,product,P014,Absolut,vodka,12,0,420
SALE0015302,2026-05-15,product,P015,Finlandia,vodka,3,0,90
SALE0015303,2026-05-15,product,P016,Grey Goose,vodka,5,0,300
SALE0015304,2026-05-15,product,P017,Belvedere,vodka,4,0,220
SALE0015305,2026-05-15,product,P018,Stolichnaya,vodka,4,0,120
SALE0015306,2026-05-15,product,P019,Jameson,whiskey,13,0,520
SALE0015307,2026-05-15,product,P020,Jack Daniel's,whiskey,8,0,320
SALE0015308,2026-05-15,product,P021,Johnnie Walker Black,whiskey,5,0,250
SALE0015309,2026-05-15,product,P022,Chivas Regal,whiskey,5,0,225
SALE0015310,2026-05-15,product,P023,Maker's Mark,whiskey,3,0,150
SALE0015311,2026-05-15,product,P024,Glenfiddich 12,whiskey,3,0,195
SALE0015312,2026-05-15,product,P025,Bacardi Carta Blanca,rum,5,0,150
SALE0015313,2026-05-15,product,P026,Havana Club 3,rum,4,0,140
SALE0015314,2026-05-15,product,P027,Captain Morgan,rum,3,0,105
SALE0015315,2026-05-15,product,P028,Diplomatico Reserva,rum,2,0,120
SALE0015316,2026-05-15,product,P029,Jose Cuervo,tequila,3,0,105
SALE0015317,2026-05-15,product,P030,Olmeca Blanco,tequila,3,0,105
SALE0015318,2026-05-15,product,P031,Patron Silver,tequila,4,0,280
SALE0015319,2026-05-15,product,P032,Don Julio Blanco,tequila,3,0,210
SALE0015320,2026-05-15,product,P033,Aperol,aperitif,3,0,90
SALE0015321,2026-05-15,product,P034,Campari,aperitif,4,0,140
SALE0015322,2026-05-15,product,P035,Cointreau,liqueur,1,0,45
SALE0015323,2026-05-15,product,P036,Kahlua,liqueur,3,0,120
SALE0015324,2026-05-15,product,P037,Martini Rosso,vermouth,2,0,50
SALE0015325,2026-05-15,product,P038,House Red Wine,wine,15,0,750
SALE0015326,2026-05-15,product,P039,House White Wine,wine,12,0,600
SALE0015327,2026-05-15,product,P040,Rose Wine,wine,8,0,400
SALE0015328,2026-05-15,product,P041,Prosecco,wine,7,0,385
SALE0015329,2026-05-15,product,P042,Chardonnay,wine,4,0,260
SALE0015330,2026-05-15,product,P043,Coca-Cola,soft_drink,21,0,294.0
SALE0015331,2026-05-15,product,P044,Coca-Cola Zero,soft_drink,11,0,154.0
SALE0015332,2026-05-15,product,P045,Sprite,soft_drink,14,0,196.0
SALE0015333,2026-05-15,product,P046,Tonic Water,soft_drink,6,0,84.0
SALE0015334,2026-05-15,product,P047,Soda Water,soft_drink,6,0,72.0
SALE0015335,2026-05-15,product,P048,Red Bull,soft_drink,11,0,220.0
SALE0015336,2026-05-15,product,P049,Ginger Beer,soft_drink,5,0,80.0
SALE0015337,2026-05-15,product,K001,Carlsberg 50L,draught_beer,82,0,2624
SALE0015338,2026-05-15,product,K002,Tuborg 50L,draught_beer,77,0,2464
SALE0015339,2026-05-15,product,K003,Carlsberg 30L,draught_beer,66,0,2112
SALE0015340,2026-05-15,product,K004,Malka 30L,draught_beer,71,0,2272
SALE0015341,2026-05-15,product,K005,Weihenstephan 30L,draught_beer,46,0,1472
SALE0015342,2026-05-16,cocktail,C001,Aperol Spritz,cocktail,33,0,1518
SALE0015343,2026-05-16,cocktail,C002,Margarita,cocktail,24,0,1200
SALE0015344,2026-05-16,cocktail,C003,Negroni,cocktail,17,0,884
SALE0015345,2026-05-16,cocktail,C004,Mojito,cocktail,28,0,1344
SALE0015346,2026-05-16,cocktail,C005,Espresso Martini,cocktail,18,0,972
SALE0015347,2026-05-16,cocktail,C006,Gin & Tonic,cocktail,18,0,756
SALE0015348,2026-05-16,cocktail,C007,Long Island Iced Tea,cocktail,9,0,522
SALE0015349,2026-05-16,product,P001,Carlsberg,beer,18,0,432.0
SALE0015350,2026-05-16,product,P002,Heineken,beer,13,0,325.0
SALE0015351,2026-05-16,product,P003,Corona,beer,13,0,351.0
SALE0015352,2026-05-16,product,P004,Guinness,beer,6,0,174.0
SALE0015353,2026-05-16,product,P005,Goldstar,beer,14,0,322.0
SALE0015354,2026-05-16,product,P006,Maccabee,beer,7,0,161.0
SALE0015355,2026-05-16,product,P007,Stella Artois,beer,10,0,260.0
SALE0015356,2026-05-16,product,P008,Erdinger,beer,5,0,145.0
SALE0015357,2026-05-16,product,P009,Bombay Sapphire,gin,6,0,210
SALE0015358,2026-05-16,product,P010,Tanqueray,gin,5,0,200
SALE0015359,2026-05-16,product,P011,Hendrick's,gin,4,0,200
SALE0015360,2026-05-16,product,P012,Beefeater,gin,3,0,105
SALE0015361,2026-05-16,product,P013,Gordon's,gin,7,0,210
