count_id,date,product_id,product_name,reported_stock,counted_by,station
CNT004458,2026-05-17,P005,Goldstar,46.6,Maya,both
CNT004459,2026-05-17,P006,Maccabee,44.0,Maya,both
CNT004460,2026-05-17,P007,Stella Artois,50.4,Maya,both
CNT004461,2026-05-17,P008,Erdinger,38.2,Maya,both
CNT004462,2026-05-17,P009,Bombay Sapphire,10.34,Maya,both
CNT004463,2026-05-17,P010,Tanqueray,5.46,Maya,both
CNT004464,2026-05-17,P011,Hendrick's,6.43,Maya,both
CNT004465,2026-05-17,P012,Beefeater,11.81,Maya,both
CNT004466,2026-05-17,P013,Gordon's,14.41,Maya,both
CNT004467,2026-05-17,P014,Absolut,10.82,Maya,both
CNT004468,2026-05-17,P015,Finlandia,12.75,Maya,both
CNT004469,2026-05-17,P016,Grey Goose,11.02,Maya,both
CNT004470,2026-05-17,P017,Belvedere,13.95,Maya,both
CNT004471,2026-05-17,P018,Stolichnaya,12.75,Maya,both
CNT004472,2026-05-17,P019,Jameson,12.7,Maya,both
CNT004473,2026-05-17,P020,Jack Daniel's,4.25,Maya,both
CNT004474,2026-05-17,P021,Johnnie Walker Black,10.68,Maya,both
CNT004475,2026-05-17,P022,Chivas Regal,5.98,Maya,both
CNT004476,2026-05-17,P023,Maker's Mark,12.92,Maya,both
CNT004477,2026-05-17,P024,Glenfiddich 12,13.01,Maya,inside
CNT004478,2026-05-17,P025,Bacardi Carta Blanca,15.98,Maya,both
CNT004479,2026-05-17,P026,Havana Club 3,5.8,Maya,both
CNT004480,2026-05-17,P027,Captain Morgan,4.35,Maya,both
CNT004481,2026-05-17,P028,Diplomatico Reserva,7.86,Maya,both
CNT004482,2026-05-17,P029,Jose Cuervo,8.45,Maya,both
CNT004483,2026-05-17,P030,Olmeca Blanco,12.92,Maya,both
CNT004484,2026-05-17,P031,Patron Silver,7.72,Maya,inside
CNT004485,2026-05-17,P032,Don Julio Blanco,11.81,Maya,both
CNT004486,2026-05-17,P033,Aperol,9.86,Maya,outside
CNT004487,2026-05-17,P034,Campari,20.65,Maya,both
CNT004488,2026-05-17,P035,Cointreau,12.67,Maya,both
CNT004489,2026-05-17,P036,Kahlua,8.83,Maya,both
CNT004490,2026-05-17,P037,Martini Rosso,8.33,Maya,inside
CNT004491,2026-05-17,P038,House Red Wine,7.72,Maya,both
CNT004492,2026-05-17,P039,House White Wine,11.94,Maya,both
CNT004493,2026-05-17,P040,Rose Wine,7.2,Maya,both
CNT004494,2026-05-17,P041,Prosecco,17.58,Maya,both
CNT004495,2026-05-17,P042,Chardonnay,8.44,Maya,both
CNT004496,2026-05-17,P043,Coca-Cola,96.7,Maya,both
CNT004497,2026-05-17,P044,Coca-Cola Zero,38.0,Maya,both
CNT004498,2026-05-17,P045,Sprite,34.2,Maya,both
CNT004499,2026-05-17,P046,Tonic Water,17.92,Maya,both
CNT004500,2026-05-17,P047,Soda Water,18.4,Maya,both
CNT004501,2026-05-17,P048,Red Bull,17.8,Maya,both
CNT004502,2026-05-17,P049,Ginger Beer,26.2,Maya,both
CNT004503,2026-05-17,P050,Orange Juice,3.89,Maya,both
CNT004504,2026-05-17,P051,Cranberry Juice,4.0,Maya,both
CNT004505,2026-05-17,P052,Lime Juice,7.89,Maya,both
CNT004506,2026-05-17,P053,Lemon Juice,5.58,Maya,both
CNT004507,2026-05-17,P054,Sugar Syrup,3.51,Maya,both
CNT004508,2026-05-17,P055,Fresh Mint,7.15,Maya,both
CNT004509,2026-05-17,P056,Coffee Beans,2.83,Maya,inside
CNT004510,2026-05-17,K001,Carlsberg 50L,3.9,Maya,inside
CNT004511,2026-05-17,K002,Tuborg 50L,2.63,Maya,inside
CNT004512,2026-05-17,K003,Carlsberg 30L,5.02,Maya,outside
CNT004513,2026-05-17,K004,Malka 30L,5.05,Maya,outside
CNT004514,2026-05-17,K005,Weihenstephan 30L,3.45,Maya,outside
CNT004515,2026-05-20,P001,Carlsberg,86.4,Roei,both
CNT004516,2026-05-20,P002,Heineken,65.32,Roei,both
CNT004517,2026-05-20,P003,Corona,60.2,Roei,both
CNT004518,2026-05-20,P004,Guinness,45.6,Roei,both
CNT004519,2026-05-20,P005,Goldstar,72.6,Roei,both
CNT004520,2026-05-20,P006,Maccabee,34.0,Roei,both
CNT004521,2026-05-20,P007,Stella Artois,39.4,Roei,both
CNT004522,2026-05-20,P008,Erdinger,32.0,Roei,both
CNT004523,2026-05-20,P009,Bombay Sapphire,9.74,Roei,both
CNT004524,2026-05-20,P010,Tanqueray,4.86,Roei,both
CNT004525,2026-05-20,P011,Hendrick's,5.36,Roei,both
CNT004526,2026-05-20,P012,Beefeater,11.38,Roei,both
CNT004527,2026-05-20,P013,Gordon's,11.04,Roei,both
CNT004528,2026-05-20,P014,Absolut,20.02,Roei,both
CNT004529,2026-05-20,P015,Finlandia,12.41,Roei,both
CNT004530,2026-05-20,P016,Grey Goose,10.34,Roei,both
CNT004531,2026-05-20,P017,Belvedere,13.61,Roei,both
CNT004532,2026-05-20,P018,Stolichnaya,12.41,Roei,both
CNT004533,2026-05-20,P019,Jameson,11.42,Roei,both
CNT004534,2026-05-20,P020,Jack Daniel's,2.96,Roei,both
CNT004535,2026-05-20,P021,Johnnie Walker Black,9.99,Roei,both
CNT004536,2026-05-20,P022,Chivas Regal,5.46,Roei,both
CNT004537,2026-05-20,P023,Maker's Mark,12.58,Roei,both
CNT004538,2026-05-20,P024,Glenfiddich 12,12.66,Roei,inside
CNT004539,2026-05-20,P025,Bacardi Carta Blanca,12.48,Roei,both
CNT004540,2026-05-20,P026,Havana Club 3,5.38,Roei,both
CNT004541,2026-05-20,P027,Captain Morgan,3.92,Roei,both
CNT004542,2026-05-20,P028,Diplomatico Reserva,7.69,Roei,both
CNT004543,2026-05-20,P029,Jose Cuervo,7.59,Roei,both
CNT004544,2026-05-20,P030,Olmeca Blanco,12.29,Roei,both
CNT004545,2026-05-20,P031,Patron Silver,17.29,Roei,inside
CNT004546,2026-05-20,P032,Don Julio Blanco,11.81,Roei,both
CNT004547,2026-05-20,P033,Aperol,17.06,Roei,outside
CNT004548,2026-05-20,P034,Campari,19.27,Roei,both
CNT004549,2026-05-20,P035,Cointreau,11.42,Roei,both
CNT004550,2026-05-20,P036,Kahlua,7.92,Roei,both
CNT004551,2026-05-20,P037,Martini Rosso,7.6,Roei,inside
CNT004552,2026-05-20,P038,House Red Wine,16.66,Roei,both
CNT004553,2026-05-20,P039,House White Wine,19.3,Roei,both
CNT004554,2026-05-20,P040,Rose Wine,6.0,Roei,both
CNT004555,2026-05-20,P041,Prosecco,22.3,Roei,both
CNT004556,2026-05-20,P042,Chardonnay,7.44,Roei,both
CNT004557,2026-05-20,P043,Coca-Cola,58.8,Roei,both
CNT004558,2026-05-20,P044,Coca-Cola Zero,46.0,Roei,both
CNT004559,2026-05-20,P045,Sprite,46.2,Roei,both
CNT004560,2026-05-20,P046,Tonic Water,49.72,Roei,both
CNT004561,2026-05-20,P047,Soda Water,50.98,Roei,both
CNT004562,2026-05-20,P048,Red Bull,51.8,Roei,both
CNT004563,2026-05-20,P049,Ginger Beer,23.42,Roei,both
CNT004564,2026-05-20,P050,Orange Juice,4.0,Roei,both
CNT004565,2026-05-20,P051,Cranberry Juice,4.0,Roei,both
CNT004566,2026-05-20,P052,Lime Juice,6.32,Roei,both
CNT004567,2026-05-20,P053,Lemon Juice,5.19,Roei,both
CNT004568,2026-05-20,P054,Sugar Syrup,8.85,Roei,both
CNT004569,2026-05-20,P055,Fresh Mint,6.89,Roei,both
CNT004570,2026-05-20,P056,Coffee Beans,2.62,Roei,inside
CNT004571,2026-05-20,K001,Carlsberg 50L,2.79,Roei,inside
CNT004572,2026-05-20,K002,Tuborg 50L,5.05,Roei,inside
CNT004573,2026-05-20,K003,Carlsberg 30L,7.16,Roei,outside
CNT004574,2026-05-20,K004,Malka 30L,5.35,Roei,outside
CNT004575,2026-05-20,K005,Weihenstephan 30L,4.68,Roei,outside
CNT004576,2026-05-24,P001,Carlsberg,57.4,Roei,both
CNT004577,2026-05-24,P002,Heineken,44.6,Roei,both
CNT004578,2026-05-24,P003,Corona,44.2,Roei,both
CNT004579,2026-05-24,P004,Guinness,28.6,Roei,both
CNT004580,2026-05-24,P005,Goldstar,54.6,Roei,both
CNT004581,2026-05-24,P006,Maccabee,39.0,Roei,both
CNT004582,2026-05-24,P007,Stella Artois,36.4,Roei,both
CNT004583,2026-05-24,P008,Erdinger,17.2,Roei,both
CNT004584,2026-05-24,P009,Bombay Sapphire,7.94,Roei,both
CNT004585,2026-05-24,P010,Tanqueray,3.75,Roei,both
CNT004586,2026-05-24,P011,Hendrick's,14.19,Roei,both
CNT004587,2026-05-24,P012,Beefeater,10.61,Roei,both
CNT004588,2026-05-24,P013,Gordon's,14.9,Roei,both
CNT004589,2026-05-24,P014,Absolut,12.99,Roei,both
CNT004590,2026-05-24,P015,Finlandia,11.72,Roei,both
CNT004591,2026-05-24,P016,Grey Goose,8.71,Roei,both
CNT004592,2026-05-24,P017,Belvedere,12.75,Roei,both
CNT004593,2026-05-24,P018,Stolichnaya,11.55,Roei,both
CNT004594,2026-05-24,P019,Jameson,8.33,Roei,both
CNT004595,2026-05-24,P020,Jack Daniel's,12.13,Roei,both
CNT004596,2026-05-24,P021,Johnnie Walker Black,8.28,Roei,both
CNT004597,2026-05-24,P022,Chivas Regal,4.3,Roei,both
CNT004598,2026-05-24,P023,Maker's Mark,11.63,Roei,both
CNT004599,2026-05-24,P024,Glenfiddich 12,11.98,Roei,inside
CNT004600,2026-05-24,P025,Bacardi Carta Blanca,13.36,Roei,both
CNT004601,2026-05-24,P026,Havana Club 3,4.26,Roei,both
CNT004602,2026-05-24,P027,Captain Morgan,2.63,Roei,both
CNT004603,2026-05-24,P028,Diplomatico Reserva,7.26,Roei,both
CNT004604,2026-05-24,P029,Jose Cuervo,5.62,Roei,both
CNT004605,2026-05-24,P030,Olmeca Blanco,11.63,Roei,both
CNT004606,2026-05-24,P031,Patron Silver,11.66,Roei,inside
CNT004607,2026-05-24,P032,Don Julio Blanco,11.03,Roei,both
CNT004608,2026-05-24,P033,Aperol,18.77,Roei,outside
CNT004609,2026-05-24,P034,Campari,16.06,Roei,both
CNT004610,2026-05-24,P035,Cointreau,8.62,Roei,both
CNT004611,2026-05-24,P036,Kahlua,5.26,Roei,both
CNT004612,2026-05-24,P037,Martini Rosso,5.25,Roei,inside
CNT004613,2026-05-24,P038,House Red Wine,17.08,Roei,both
CNT004614,2026-05-24,P039,House White Wine,19.35,Roei,both
CNT004615,2026-05-24,P040,Rose Wine,13.2,Roei,both
CNT004616,2026-05-24,P041,Prosecco,17.7,Roei,both
CNT004617,2026-05-24,P042,Chardonnay,4.24,Roei,both
CNT004618,2026-05-24,P043,Coca-Cola,41.0,Roei,both
CNT004619,2026-05-24,P044,Coca-Cola Zero,35.0,Roei,both
CNT004620,2026-05-24,P045,Sprite,30.2,Roei,both
CNT004621,2026-05-24,P046,Tonic Water,32.22,Roei,both
CNT004622,2026-05-24,P047,Soda Water,35.4,Roei,both
CNT004623,2026-05-24,P048,Red Bull,17.8,Roei,both
CNT004624,2026-05-24,P049,Ginger Beer,10.2,Roei,both
CNT004625,2026-05-24,P050,Orange Juice,4.0,Roei,both
CNT004626,2026-05-24,P051,Cranberry Juice,4.0,Roei,both
CNT004627,2026-05-24,P052,Lime Juice,8.11,Roei,both
CNT004628,2026-05-24,P053,Lemon Juice,4.65,Roei,both
CNT004629,2026-05-24,P054,Sugar Syrup,6.78,Roei,both
CNT004630,2026-05-24,P055,Fresh Mint,6.23,Roei,both
CNT004631,2026-05-24,P056,Coffee Beans,8.13,Roei,inside
CNT004632,2026-05-24,K001,Carlsberg 50L,6.31,Roei,inside
CNT004633,2026-05-24,K002,Tuborg 50L,3.25,Roei,inside
CNT004634,2026-05-24,K003,Carlsberg 30L,5.53,Roei,outside
CNT004635,2026-05-24,K004,Malka 30L,4.7,Roei,outside
CNT004636,2026-05-24,K005,Weihenstephan 30L,4.69,Roei,outside
CNT004637,2026-05-27,P001,Carlsberg,84.4,Yael,both
CNT004638,2026-05-27,P002,Heineken,49.6,Yael,both
CNT004639,2026-05-27,P003,Corona,51.2,Yael,both
CNT004640,2026-05-27,P004,Guinness,21.84,Yael,both
CNT004641,2026-05-27,P005,Goldstar,57.6,Yael,both
CNT004642,2026-05-27,P006,Maccabee,30.0,Yael,both
CNT004643,2026-05-27,P007,Stella Artois,48.4,Yael,both
CNT004644,2026-05-27,P008,Erdinger,36.2,Yael,both
CNT004645,2026-05-27,P009,Bombay Sapphire,7.42,Yael,both
CNT004646,2026-05-27,P010,Tanqueray,3.32,Yael,both
CNT004647,2026-05-27,P011,Hendrick's,13.16,Yael,both
CNT004648,2026-05-27,P012,Beefeater,10.26,Yael,both
CNT004649,2026-05-27,P013,Gordon's,12.1,Yael,both
CNT004650,2026-05-27,P014,Absolut,10.14,Yael,both
CNT004651,2026-05-27,P015,Finlandia,11.46,Yael,both
CNT004652,2026-05-27,P016,Grey Goose,8.2,Yael,both
CNT004653,2026-05-27,P017,Belvedere,12.41,Yael,both
CNT004654,2026-05-27,P018,Stolichnaya,12.29,Yael,both
CNT004655,2026-05-27,P019,Jameson,7.13,Yael,both
CNT004656,2026-05-27,P020,Jack Daniel's,10.93,Yael,both
CNT004657,2026-05-27,P021,Johnnie Walker Black,7.42,Yael,both
CNT004658,2026-05-27,P022,Chivas Regal,3.49,Yael,both
CNT004659,2026-05-27,P023,Maker's Mark,11.29,Yael,both
CNT004660,2026-05-27,P024,Glenfiddich 12,12.63,Yael,inside
CNT004661,2026-05-27,P025,Bacardi Carta Blanca,9.33,Yael,both
CNT004662,2026-05-27,P026,Havana Club 3,3.58,Yael,both
CNT004663,2026-05-27,P027,Captain Morgan,14.03,Yael,both
CNT004664,2026-05-27,P028,Diplomatico Reserva,7.09,Yael,both
CNT004665,2026-05-27,P029,Jose Cuervo,4.43,Yael,both
CNT004666,2026-05-27,P030,Olmeca Blanco,11.29,Yael,both
CNT004667,2026-05-27,P031,Patron Silver,9.93,Yael,inside
CNT004668,2026-05-27,P032,Don Julio Blanco,10.61,Yael,both
CNT004669,2026-05-27,P033,Aperol,15.6,Yael,outside
CNT004670,2026-05-27,P034,Campari,14.82,Yael,both
CNT004671,2026-05-27,P035,Cointreau,7.77,Yael,both
CNT004672,2026-05-27,P036,Kahlua,4.41,Yael,both
CNT004673,2026-05-27,P037,Martini Rosso,4.35,Yael,inside
CNT004674,2026-05-27,P038,House Red Wine,13.91,Yael,both
CNT004675,2026-05-27,P039,House White Wine,16.42,Yael,both
CNT004676,2026-05-27,P040,Rose Wine,11.4,Yael,both
CNT004677,2026-05-27,P041,Prosecco,24.06,Yael,both
CNT004678,2026-05-27,P042,Chardonnay,14.64,Yael,both
CNT004679,2026-05-27,P043,Coca-Cola,79.04,Yael,both
CNT004680,2026-05-27,P044,Coca-Cola Zero,43.0,Yael,both
CNT004681,2026-05-27,P045,Sprite,38.2,Yael,both
CNT004682,2026-05-27,P046,Tonic Water,61.72,Yael,both
CNT004683,2026-05-27,P047,Soda Water,44.4,Yael,both
CNT004684,2026-05-27,P048,Red Bull,55.8,Yael,both
CNT004685,2026-05-27,P049,Ginger Beer,27.2,Yael,both
CNT004686,2026-05-27,P050,Orange Juice,4.0,Yael,both
CNT004687,2026-05-27,P051,Cranberry Juice,4.0,Yael,both
CNT004688,2026-05-27,P052,Lime Juice,6.75,Yael,both
CNT004689,2026-05-27,P053,Lemon Juice,4.42,Yael,both
CNT004690,2026-05-27,P054,Sugar Syrup,6.06,Yael,both
CNT004691,2026-05-27,P055,Fresh Mint,5.73,Yael,both
CNT004692,2026-05-27,P056,Coffee Beans,7.84,Yael,inside
CNT004693,2026-05-27,K001,Carlsberg 50L,5.51,Yael,inside
CNT004694,2026-05-27,K002,Tuborg 50L,3.37,Yael,inside
CNT004695,2026-05-27,K003,Carlsberg 30L,6.03,Yael,outside
CNT004696,2026-05-27,K004,Malka 30L,5.82,Yael,outside
CNT004697,2026-05-27,K005,Weihenstephan 30L,4.88,Yael,outside
CNT004698,2026-05-31,P001,Carlsberg,52.4,Muriel,both
CNT004699,2026-05-31,P002,Heineken,57.6,Muriel,both
CNT004700,2026-05-31,P003,Corona,43.2,Muriel,both
CNT004701,2026-05-31,P004,Guinness,54.6,Muriel,both
CNT004702,2026-05-31,P005,Goldstar,42.6,Muriel,both
CNT004703,2026-05-31,P006,Maccabee,33.0,Muriel,both
CNT004704,2026-05-31,P007,Stella Artois,43.4,Muriel,both
CNT004705,2026-05-31,P008,Erdinger,22.2,Muriel,both
CNT004706,2026-05-31,P009,Bombay Sapphire,6.05,Muriel,both
CNT004707,2026-05-31,P010,Tanqueray,14.2,Muriel,both
CNT004708,2026-05-31,P011,Hendrick's,10.2,Muriel,both
CNT004709,2026-05-31,P012,Beefeater,9.66,Muriel,both
CNT004710,2026-05-31,P013,Gordon's,16.46,Muriel,both
CNT004711,2026-05-31,P014,Absolut,15.71,Muriel,both
CNT004712,2026-05-31,P015,Finlandia,10.61,Muriel,both
CNT004713,2026-05-31,P016,Grey Goose,6.74,Muriel,both
CNT004714,2026-05-31,P017,Belvedere,11.63,Muriel,both
CNT004715,2026-05-31,P018,Stolichnaya,10.43,Muriel,both
CNT004716,2026-05-31,P019,Jameson,16.22,Muriel,both
CNT004717,2026-05-31,P020,Jack Daniel's,8.53,Muriel,both
CNT004718,2026-05-31,P021,Johnnie Walker Black,5.97,Muriel,both
CNT004719,2026-05-31,P022,Chivas Regal,14.46,Muriel,both
CNT004720,2026-05-31,P023,Maker's Mark,10.34,Muriel,both
CNT004721,2026-05-31,P024,Glenfiddich 12,10.86,Muriel,inside
CNT004722,2026-05-31,P025,Bacardi Carta Blanca,10.03,Muriel,both
CNT004723,2026-05-31,P026,Havana Club 3,14.38,Muriel,both
CNT004724,2026-05-31,P027,Captain Morgan,12.98,Muriel,both
CNT004725,2026-05-31,P028,Diplomatico Reserva,6.75,Muriel,both
CNT004726,2026-05-31,P029,Jose Cuervo,13.15,Muriel,both
CNT004727,2026-05-31,P030,Olmeca Blanco,10.52,Muriel,both
CNT004728,2026-05-31,P031,Patron Silver,16.26,Muriel,inside
CNT004729,2026-05-31,P032,Don Julio Blanco,9.75,Muriel,both
CNT004730,2026-05-31,P033,Aperol,17.74,Muriel,outside
CNT004731,2026-05-31,P034,Campari,11.86,Muriel,both
CNT004732,2026-05-31,P035,Cointreau,5.9,Muriel,both
CNT004733,2026-05-31,P036,Kahlua,14.03,Muriel,both
CNT004734,2026-05-31,P037,Martini Rosso,2.25,Muriel,inside
CNT004735,2026-05-31,P038,House Red Wine,13.95,Muriel,both
CNT004736,2026-05-31,P039,House White Wine,15.98,Muriel,both
CNT004737,2026-05-31,P040,Rose Wine,7.4,Muriel,both
CNT004738,2026-05-31,P041,Prosecco,20.5,Muriel,both
CNT004739,2026-05-31,P042,Chardonnay,11.84,Muriel,both
CNT004740,2026-05-31,P043,Coca-Cola,39.0,Muriel,both
CNT004741,2026-05-31,P044,Coca-Cola Zero,20.0,Muriel,both
CNT004742,2026-05-31,P045,Sprite,29.2,Muriel,both
CNT004743,2026-05-31,P046,Tonic Water,15.86,Muriel,both
CNT004744,2026-05-31,P047,Soda Water,24.22,Muriel,both
CNT004745,2026-05-31,P048,Red Bull,20.8,Muriel,both
CNT004746,2026-05-31,P049,Ginger Beer,15.11,Muriel,both
CNT004747,2026-05-31,P050,Orange Juice,4.0,Muriel,both
CNT004748,2026-05-31,P051,Cranberry Juice,4.0,Muriel,both
CNT004749,2026-05-31,P052,Lime Juice,8.3,Muriel,both
CNT004750,2026-05-31,P053,Lemon Juice,3.65,Muriel,both
CNT004751,2026-05-31,P054,Sugar Syrup,3.72,Muriel,both
CNT004752,2026-05-31,P055,Fresh Mint,4.83,Muriel,both
CNT004753,2026-05-31,P056,Coffee Beans,7.33,Muriel,inside
CNT004754,2026-05-31,K001,Carlsberg 50L,4.14,Muriel,inside
CNT004755,2026-05-31,K002,Tuborg 50L,3.79,Muriel,inside
CNT004756,2026-05-31,K003,Carlsberg 30L,5.59,Muriel,outside
CNT004757,2026-05-31,K004,Malka 30L,5.26,Muriel,outside
CNT004758,2026-05-31,K005,Weihenstephan 30L,4.06,Muriel,outside
CNT004759,2026-06-03,P001,Carlsberg,34.4,Shir,both
CNT004760,2026-06-03,P002,Heineken,63.6,Shir,both
CNT004761,2026-06-03,P003,Corona,52.2,Shir,both
CNT004762,2026-06-03,P004,Guinness,50.84,Shir,both
CNT004763,2026-06-03,P005,Goldstar,70.6,Shir,both
CNT004764,2026-06-03,P006,Maccabee,45.0,Shir,both
CNT004765,2026-06-03,P007,Stella Artois,57.25,Shir,both
CNT004766,2026-06-03,P008,Erdinger,41.2,Shir,both
CNT004767,2026-06-03,P009,Bombay Sapphire,5.71,Shir,both
CNT004768,2026-06-03,P010,Tanqueray,13.6,Shir,both
CNT004769,2026-06-03,P011,Hendrick's,8.7,Shir,both
CNT004770,2026-06-03,P012,Beefeater,9.32,Shir,both
CNT004771,2026-06-03,P013,Gordon's,12.76,Shir,both
CNT004772,2026-06-03,P014,Absolut,12.95,Shir,both
CNT004773,2026-06-03,P015,Finlandia,10.18,Shir,both
CNT004774,2026-06-03,P016,Grey Goose,6.05,Shir,both
CNT004775,2026-06-03,P017,Belvedere,11.04,Shir,both
CNT004776,2026-06-03,P018,Stolichnaya,10.09,Shir,both
CNT004777,2026-06-03,P019,Jameson,14.93,Shir,both
CNT004778,2026-06-03,P020,Jack Daniel's,7.42,Shir,both
CNT004779,2026-06-03,P021,Johnnie Walker Black,5.28,Shir,both
CNT004780,2026-06-03,P022,Chivas Regal,14.03,Shir,both
CNT004781,2026-06-03,P023,Maker's Mark,10.09,Shir,both
CNT004782,2026-06-03,P024,Glenfiddich 12,10.57,Shir,inside
CNT004783,2026-06-03,P025,Bacardi Carta Blanca,18.35,Shir,both
CNT004784,2026-06-03,P026,Havana Club 3,13.86,Shir,both
CNT004785,2026-06-03,P027,Captain Morgan,12.75,Shir,both
CNT004786,2026-06-03,P028,Diplomatico Reserva,6.49,Shir,both
CNT004787,2026-06-03,P029,Jose Cuervo,13.16,Shir,both
CNT004788,2026-06-03,P030,Olmeca Blanco,10.26,Shir,both
CNT004789,2026-06-03,P031,Patron Silver,13.65,Shir,inside
CNT004790,2026-06-03,P032,Don Julio Blanco,9.41,Shir,both
CNT004791,2026-06-03,P033,Aperol,14.49,Shir,outside
CNT004792,2026-06-03,P034,Campari,10.7,Shir,both
CNT004793,2026-06-03,P035,Cointreau,15.66,Shir,both
CNT004794,2026-06-03,P036,Kahlua,13.15,Shir,both
CNT004795,2026-06-03,P037,Martini Rosso,13.18,Shir,inside
CNT004796,2026-06-03,P038,House Red Wine,20.58,Shir,both
CNT004797,2026-06-03,P039,House White Wine,23.34,Shir,both
CNT004798,2026-06-03,P040,Rose Wine,17.6,Shir,both
CNT004799,2026-06-03,P041,Prosecco,26.46,Shir,both
CNT004800,2026-06-03,P042,Chardonnay,10.64,Shir,both
CNT004801,2026-06-03,P043,Coca-Cola,82.69,Shir,both
CNT004802,2026-06-03,P044,Coca-Cola Zero,49.0,Shir,both
CNT004803,2026-06-03,P045,Sprite,41.2,Shir,both
CNT004804,2026-06-03,P046,Tonic Water,43.5,Shir,both
CNT004805,2026-06-03,P047,Soda Water,57.46,Shir,both
CNT004806,2026-06-03,P048,Red Bull,29.8,Shir,both
CNT004807,2026-06-03,P049,Ginger Beer,34.09,Shir,both
CNT004808,2026-06-03,P050,Orange Juice,4.0,Shir,both
CNT004809,2026-06-03,P051,Cranberry Juice,4.0,Shir,both
CNT004810,2026-06-03,P052,Lime Juice,6.69,Shir,both
CNT004811,2026-06-03,P053,Lemon Juice,3.53,Shir,both
CNT004812,2026-06-03,P054,Sugar Syrup,9.3,Shir,both
CNT004813,2026-06-03,P055,Fresh Mint,4.55,Shir,both
CNT004814,2026-06-03,P056,Coffee Beans,7.13,Shir,inside
CNT004815,2026-06-03,K001,Carlsberg 50L,5.25,Shir,inside
CNT004816,2026-06-03,K002,Tuborg 50L,4.94,Shir,inside
CNT004817,2026-06-03,K003,Carlsberg 30L,6.4,Shir,outside
CNT004818,2026-06-03,K004,Malka 30L,5.58,Shir,outside
CNT004819,2026-06-03,K005,Weihenstephan 30L,4.28,Shir,outside
CNT004820,2026-06-07,P001,Carlsberg,77.4,Muriel,both
CNT004821,2026-06-07,P002,Heineken,35.44,Muriel,both
CNT004822,2026-06-07,P003,Corona,49.2,Muriel,both
CNT004823,2026-06-07,P004,Guinness,24.6,Muriel,both
CNT004824,2026-06-07,P005,Goldstar,45.6,Muriel,both
CNT004825,2026-06-07,P006,Maccabee,38.0,Muriel,both
CNT004826,2026-06-07,P007,Stella Artois,41.4,Muriel,both
CNT004827,2026-06-07,P008,Erdinger,23.2,Muriel,both
CNT004828,2026-06-07,P009,Bombay Sapphire,4.0,Muriel,both
CNT004829,2026-06-07,P010,Tanqueray,12.06,Muriel,both
CNT004830,2026-06-07,P011,Hendrick's,4.41,Muriel,both
CNT004831,2026-06-07,P012,Beefeater,8.38,Muriel,both
CNT004832,2026-06-07,P013,Gordon's,14.75,Muriel,both
CNT004833,2026-06-07,P014,Absolut,14.42,Muriel,both
CNT004834,2026-06-07,P015,Finlandia,9.23,Muriel,both
CNT004835,2026-06-07,P016,Grey Goose,4.0,Muriel,both
CNT004836,2026-06-07,P017,Belvedere,10.18,Muriel,both
CNT004837,2026-06-07,P018,Stolichnaya,8.98,Muriel,both
CNT004838,2026-06-07,P019,Jameson,10.39,Muriel,both
CNT004839,2026-06-07,P020,Jack Daniel's,3.9,Muriel,both
CNT004840,2026-06-07,P021,Johnnie Walker Black,3.05,Muriel,both
CNT004841,2026-06-07,P022,Chivas Regal,12.4,Muriel,both
CNT004842,2026-06-07,P023,Maker's Mark,8.98,Muriel,both
CNT004843,2026-06-07,P024,Glenfiddich 12,9.32,Muriel,inside
CNT004844,2026-06-07,P025,Bacardi Carta Blanca,16.13,Muriel,both
CNT004845,2026-06-07,P026,Havana Club 3,12.4,Muriel,both
CNT004846,2026-06-07,P027,Captain Morgan,10.95,Muriel,both
CNT004847,2026-06-07,P028,Diplomatico Reserva,5.89,Muriel,both
CNT004848,2026-06-07,P029,Jose Cuervo,10.21,Muriel,both
CNT004849,2026-06-07,P030,Olmeca Blanco,9.32,Muriel,both
CNT004850,2026-06-07,P031,Patron Silver,5.52,Muriel,inside
CNT004851,2026-06-07,P032,Don Julio Blanco,8.29,Muriel,both
CNT004852,2026-06-07,P033,Aperol,13.46,Muriel,outside
CNT004853,2026-06-07,P034,Campari,6.42,Muriel,both
CNT004854,2026-06-07,P035,Cointreau,11.67,Muriel,both
CNT004855,2026-06-07,P036,Kahlua,9.86,Muriel,both
CNT004856,2026-06-07,P037,Martini Rosso,10.09,Muriel,inside
CNT004857,2026-06-07,P038,House Red Wine,5.7,Muriel,both
CNT004858,2026-06-07,P039,House White Wine,6.5,Muriel,both
CNT004859,2026-06-07,P040,Rose Wine,11.4,Muriel,both
CNT004860,2026-06-07,P041,Prosecco,18.02,Muriel,both
CNT004861,2026-06-07,P042,Chardonnay,7.04,Muriel,both
CNT004862,2026-06-07,P043,Coca-Cola,19.9,Muriel,both
CNT004863,2026-06-07,P044,Coca-Cola Zero,20.0,Muriel,both
CNT004864,2026-06-07,P045,Sprite,22.2,Muriel,both
CNT004865,2026-06-07,P046,Tonic Water,8.72,Muriel,both
CNT004866,2026-06-07,P047,Soda Water,0.28,Muriel,both
CNT004867,2026-06-07,P048,Red Bull,10.8,Muriel,both
CNT004868,2026-06-07,P049,Ginger Beer,15.2,Muriel,both
CNT004869,2026-06-07,P050,Orange Juice,4.0,Muriel,both
